Unique ID,Date Time,Venue,Postal Code,Game Type,Total buy in,Prize Pool,Rake,Prize Pool Ratio,Additional Info
2871,1/15/2023 6:05:00 pm,South Point Casino,89183,NLH,150,118,32,0.7866666666666666,No Limit Hold'em Deep Stack
2872,1/15/2023 7:00:00 pm,MGM Grand,89109,NLH,100,75,25,0.75,No Limit Hold'em
2873,1/15/2023 7:05:00 pm,Westgate Las Vegas Resort & Casino,89109,NLH,35,22,13,0.6285714285714286,*Sunday $35 NLH w/add-on
2874,1/15/2023 8:00:00 pm,Mandalay Bay,89119,NLH,60,40,20,0.6666666666666666,No Limit Hold'em
2875,1/15/2023 8:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2876,1/15/2023 9:00:00 pm,Caesars Palace,89109,NLH,150,115,35,0.7666666666666667,No Limit Hold'em
2877,1/15/2023 9:30:00 pm,Sahara Las Vegas,89109,NLH,60,48,12,0.8,$60 NLHE Daily
2878,1/15/2023 10:05:00 pm,South Point Casino,89183,NLH,60,47,13,0.7833333333333333,No Limit Hold'em Turbo
2879,1/15/2023 11:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2880,1/15/2023 11:59:00 pm,MGM Grand,89109,NLH,100,75,25,0.75,Midnight Maddness Hyper Turbo
2881,1/16/2023 12:00:00 am,Caesars Palace,89109,NLH,100,75,25,0.75,No Limit Hold'em
2882,1/16/2023 9:00:00 am,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2883,1/16/2023 10:00:00 am,Caesars Palace,89109,NLH,100,75,25,0.75,No Limit Hold'em
2884,1/16/2023 10:05:00 am,South Point Casino,89183,NLH,60,43,17,0.7166666666666667,No Limit Hold'em
2885,1/16/2023 11:00:00 am,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2886,1/16/2023 11:00:00 am,MGM Grand,89109,NLH,100,75,25,0.75,No Limit Hold'em
2887,1/16/2023 11:05:00 am,The Orleans Casino,89103,NLH,100,76,24,0.76,Super Stack No-Limit Hold'em
2888,1/16/2023 11:10:00 am,Venetian Casino,89109,NLH,400,333,67,0.8325,Deepstack Showdown Jan '23 - Event #15 - No Limit Hold'em EpicStack
2889,1/16/2023 12:00:00 pm,Aria Casino,89158,NLH,15700,15000,700,0.9554140127388536,2023 PokerGO Cup - Event #5 - NLH PokerGO Cup #5
2890,1/16/2023 12:00:00 pm,Wynn Casino,89109,NLH,500,430,70,0.86,Wynn January Signature Series - Series Event - No Limit Hold'em
2891,1/16/2023 12:10:00 pm,Sahara Las Vegas,89109,NLH,60,48,12,0.8,$60 NLHE Daily
2892,1/16/2023 1:00:00 pm,Aria Casino,89158,NLH,160,125,35,0.78125,No Limit Hold'em
2893,1/16/2023 2:00:00 pm,Caesars Palace,89109,NLH,150,115,35,0.7666666666666667,No Limit Hold'em
2894,1/16/2023 2:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2895,1/16/2023 2:00:00 pm,MGM Grand,89109,NLH,100,75,25,0.75,No Limit Hold'em Turbo
2896,1/16/2023 2:05:00 pm,South Point Casino,89183,NLH,60,43,17,0.7166666666666667,No Limit Hold'em Turbo
2897,1/16/2023 4:05:00 pm,The Orleans Casino,89103,HORSE,125,98,27,0.784,H.O.R.S.E.
2898,1/16/2023 5:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2899,1/16/2023 5:00:00 pm,Bellagio Casino,89109,NLH,160,125,35,0.78125,No Limit Hold'em
2900,1/16/2023 5:15:00 pm,Sahara Las Vegas,89109,NLCRPI,75,60,15,0.8,$75 Primetime Splash Pot Pineapple
2901,1/16/2023 6:00:00 pm,Caesars Palace,89109,NLH,100,75,25,0.75,No Limit Hold'em
2902,1/16/2023 6:05:00 pm,South Point Casino,89183,NLH,60,43,17,0.7166666666666667,No Limit Hold'em
2903,1/16/2023 6:10:00 pm,Venetian Casino,89109,NLH,300,250,50,0.8333333333333334,Deepstack Showdown Jan '23 - Event #16 - No Limit Hold'em Bounty
2904,1/16/2023 7:00:00 pm,MGM Grand,89109,NLH,100,75,25,0.75,No Limit Hold'em
2905,1/16/2023 7:05:00 pm,The Orleans Casino,89103,NLH,125,98,27,0.784,No Limit Crazy Pineapple
2906,1/16/2023 7:05:00 pm,Westgate Las Vegas Resort & Casino,89109,NLH,55,42,13,0.7636363636363637,*Monday $55 Bounty NLH
2907,1/16/2023 8:00:00 pm,Mandalay Bay,89119,NLH,60,40,20,0.6666666666666666,No Limit Hold'em
2908,1/16/2023 8:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2909,1/16/2023 9:00:00 pm,Caesars Palace,89109,NLH,150,115,35,0.7666666666666667,No Limit Hold'em
2910,1/16/2023 9:30:00 pm,Sahara Las Vegas,89109,NLH,60,48,12,0.8,$60 NLHE Daily
2911,1/16/2023 10:05:00 pm,South Point Casino,89183,NLH,60,47,13,0.7833333333333333,No Limit Hold'em Turbo
2912,1/16/2023 11:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2913,1/16/2023 11:59:00 pm,MGM Grand,89109,NLH,100,75,25,0.75,Midnight Maddness Hyper Turbo
2914,1/17/2023 12:00:00 am,Caesars Palace,89109,NLH,100,75,25,0.75,No Limit Hold'em
2915,1/17/2023 9:00:00 am,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2916,1/17/2023 10:00:00 am,Caesars Palace,89109,NLH,100,75,25,0.75,No Limit Hold'em
2917,1/17/2023 10:05:00 am,South Point Casino,89183,NLH,60,43,17,0.7166666666666667,No Limit Hold'em
2918,1/17/2023 11:00:00 am,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2919,1/17/2023 11:00:00 am,MGM Grand,89109,NLH,100,75,25,0.75,No Limit Hold'em
2920,1/17/2023 11:05:00 am,The Orleans Casino,89103,NLH,100,76,24,0.76,Super Stack No-Limit Hold'em
2921,1/17/2023 11:10:00 am,Venetian Casino,89109,NLH,400,333,67,0.8325,Deepstack Showdown Jan '23 - Event #17 - No Limit Hold'em EpicStack
2922,1/17/2023 12:00:00 pm,Aria Casino,89158,NLH,26000,25000,"1,000",0.9615384615384616,2023 PokerGO Cup - Event #6 - PokerGO Cup #6
2923,1/17/2023 12:00:00 pm,Wynn Casino,89109,NLH,600,520,80,0.8666666666666667,Wynn January Signature Series - Series Event - No Limit Hold'em
2924,1/17/2023 12:10:00 pm,Sahara Las Vegas,89109,NLH,60,48,12,0.8,$60 NLHE Daily
2925,1/17/2023 1:00:00 pm,Aria Casino,89158,NLH,160,125,35,0.78125,No Limit Hold'em
2926,1/17/2023 2:00:00 pm,Caesars Palace,89109,NLH,150,115,35,0.7666666666666667,No Limit Hold'em
2927,1/17/2023 2:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2928,1/17/2023 2:00:00 pm,MGM Grand,89109,NLH,100,75,25,0.75,No Limit Hold'em Turbo
2929,1/17/2023 2:05:00 pm,South Point Casino,89183,FLO8,60,43,17,0.7166666666666667,Omaha 8/B
2930,1/17/2023 4:00:00 pm,Sahara Las Vegas,89109,NLCRPI,60,48,12,0.8,$60 NL Crazy Pineapple
2931,1/17/2023 5:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2932,1/17/2023 5:00:00 pm,Bellagio Casino,89109,NLH,160,125,35,0.78125,No Limit Hold'em
2933,1/17/2023 6:00:00 pm,Caesars Palace,89109,NLH,100,75,25,0.75,No Limit Hold'em
2934,1/17/2023 6:05:00 pm,South Point Casino,89183,NLH,60,43,17,0.7166666666666667,No Limit Hold'em
2935,1/17/2023 6:10:00 pm,Venetian Casino,89109,NLH,300,250,50,0.8333333333333334,Deepstack Showdown Jan '23 - Event #18 - No Limit Hold'em Bounty
2936,1/17/2023 7:00:00 pm,MGM Grand,89109,NLH,100,75,25,0.75,No Limit Hold'em
2937,1/17/2023 7:05:00 pm,The Orleans Casino,89103,NLH,100,76,24,0.76,Super Stack No-Limit Hold'em
2938,1/17/2023 7:05:00 pm,Westgate Las Vegas Resort & Casino,89109,NLH,35,22,13,0.6285714285714286,*Tuesday $35 NLH
2939,1/17/2023 8:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2940,1/17/2023 8:30:00 pm,Sahara Las Vegas,89109,NLH,60,48,12,0.8,$60 NLHE Daily
2941,1/17/2023 9:00:00 pm,Caesars Palace,89109,NLH,150,115,35,0.7666666666666667,No Limit Hold'em
2942,1/17/2023 10:05:00 pm,South Point Casino,89183,NLH,60,47,13,0.7833333333333333,No Limit Hold'em Turbo
2943,1/17/2023 11:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2944,1/17/2023 11:59:00 pm,MGM Grand,89109,NLH,100,75,25,0.75,Midnight Maddness Hyper Turbo
2945,1/18/2023 12:00:00 am,Caesars Palace,89109,NLH,100,75,25,0.75,No Limit Hold'em
2946,1/18/2023 9:00:00 am,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2947,1/18/2023 10:00:00 am,Caesars Palace,89109,NLH,100,75,25,0.75,No Limit Hold'em
2948,1/18/2023 10:05:00 am,South Point Casino,89183,NLH,60,43,17,0.7166666666666667,No Limit Hold'em
2949,1/18/2023 11:00:00 am,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2950,1/18/2023 11:00:00 am,MGM Grand,89109,NLH,100,75,25,0.75,No Limit Hold'em
2951,1/18/2023 11:05:00 am,The Orleans Casino,89103,NLH,100,76,24,0.76,Super Stack No-Limit Hold'em
2952,1/18/2023 11:10:00 am,Venetian Casino,89109,NLH,400,333,67,0.8325,Deepstack Showdown Jan '23 - Event #19 - No Limit Hold'em EpicStack
2953,1/18/2023 12:00:00 pm,Aria Casino,89158,NLH,26000,25000,"1,000",0.9615384615384616,2023 PokerGO Cup - Event #7 - PokerGO Cup #7
2954,1/18/2023 12:00:00 pm,Wynn Casino,89109,NLH,600,520,80,0.8666666666666667,Wynn January Signature Series - Series Event - No Limit Hold'em
2955,1/18/2023 12:10:00 pm,Sahara Las Vegas,89109,NLH,60,48,12,0.8,$60 NLHE Daily
2956,1/18/2023 1:00:00 pm,Aria Casino,89158,NLH,160,125,35,0.78125,No Limit Hold'em
2957,1/18/2023 2:00:00 pm,Caesars Palace,89109,NLH,150,115,35,0.7666666666666667,No Limit Hold'em
2958,1/18/2023 2:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2959,1/18/2023 2:00:00 pm,MGM Grand,89109,NLH,100,75,25,0.75,No Limit Hold'em Turbo
2960,1/18/2023 2:05:00 pm,South Point Casino,89183,NLH,60,43,17,0.7166666666666667,No Limit Hold'em Turbo
2961,1/18/2023 4:00:00 pm,Sahara Las Vegas,89109,NLCRPI,60,48,12,0.8,$60 NL Crazy Pineapple
2962,1/18/2023 4:05:00 pm,The Orleans Casino,89103,O8/S8,150,118,32,0.7866666666666666,Omaha 8/B / Stud 8
2963,1/18/2023 5:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2964,1/18/2023 5:00:00 pm,Bellagio Casino,89109,NLH,160,125,35,0.78125,No Limit Hold'em
2965,1/18/2023 6:00:00 pm,Caesars Palace,89109,NLH,100,75,25,0.75,No Limit Hold'em
2966,1/18/2023 6:05:00 pm,South Point Casino,89183,NLH,150,118,32,0.7866666666666666,No Limit Hold'em Deep Stack
2967,1/18/2023 6:10:00 pm,Venetian Casino,89109,NLH,300,250,50,0.8333333333333334,Deepstack Showdown Jan '23 - Event #20 - No Limit Hold'em Bounty Survivor
2968,1/18/2023 7:00:00 pm,MGM Grand,89109,NLH,100,75,25,0.75,No Limit Hold'em
2969,1/18/2023 7:05:00 pm,The Orleans Casino,89103,NLH,125,100,25,0.8,No Limit Hold'em Survivor
2970,1/18/2023 7:05:00 pm,Westgate Las Vegas Resort & Casino,89109,NLH,55,42,13,0.7636363636363637,*Wednesday $55 Bounty NLH
2971,1/18/2023 8:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2972,1/18/2023 8:30:00 pm,Sahara Las Vegas,89109,NLH,60,48,12,0.8,*$60 NLHE Daily
2973,1/18/2023 9:00:00 pm,Caesars Palace,89109,NLH,150,115,35,0.7666666666666667,No Limit Hold'em
2974,1/18/2023 10:05:00 pm,South Point Casino,89183,NLH,60,47,13,0.7833333333333333,No Limit Hold'em Turbo
2975,1/18/2023 11:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2976,1/18/2023 11:59:00 pm,MGM Grand,89109,NLH,100,75,25,0.75,Midnight Maddness Hyper Turbo
2977,1/19/2023 12:00:00 am,Caesars Palace,89109,NLH,100,75,25,0.75,No Limit Hold'em
2978,1/19/2023 9:00:00 am,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2979,1/19/2023 10:00:00 am,Caesars Palace,89109,NLH,100,75,25,0.75,No Limit Hold'em
2980,1/19/2023 10:05:00 am,South Point Casino,89183,NLH,60,43,17,0.7166666666666667,No Limit Hold'em
2981,1/19/2023 11:00:00 am,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2982,1/19/2023 11:00:00 am,MGM Grand,89109,NLH,100,75,25,0.75,No Limit Hold'em
2983,1/19/2023 11:05:00 am,The Orleans Casino,89103,NLH,100,76,24,0.76,Super Stack No-Limit Hold'em
2984,1/19/2023 11:10:00 am,Venetian Casino,89109,NLH,500,422,78,0.844,Deepstack Showdown Jan '23 - Event #21 - No Limit Hold'em EpicStack
2985,1/19/2023 12:00:00 pm,Aria Casino,89158,NLH,52000,50000,"2,000",0.9615384615384616,2023 PokerGO Cup - Event #8 - PokerGO Cup #8
2986,1/19/2023 12:00:00 pm,Wynn Casino,89109,NLH,1100,975,125,0.8863636363636364,Wynn January Signature Series - Series Event - No Limit Hold'em
2987,1/19/2023 12:10:00 pm,Sahara Las Vegas,89109,NLH,60,48,12,0.8,$60 NLHE Daily
2988,1/19/2023 1:00:00 pm,Aria Casino,89158,NLH,160,125,35,0.78125,No Limit Hold'em
2989,1/19/2023 2:00:00 pm,Caesars Palace,89109,NLH,150,115,35,0.7666666666666667,No Limit Hold'em
2990,1/19/2023 2:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2991,1/19/2023 2:00:00 pm,MGM Grand,89109,NLH,100,75,25,0.75,No Limit Hold'em Turbo
2992,1/19/2023 2:00:00 pm,South Point Casino,89183,O8/S8,150,118,32,0.7866666666666666,Omaha 8 / Stud 8
2993,1/19/2023 4:00:00 pm,Sahara Las Vegas,89109,NLCRPI,60,48,12,0.8,$60 NL Crazy Pineapple
2994,1/19/2023 5:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
2995,1/19/2023 5:00:00 pm,Bellagio Casino,89109,NLH,160,125,35,0.78125,No Limit Hold'em
2996,1/19/2023 5:00:00 pm,Wynn Casino,89109,NLH,200,165,35,0.825,"Wynn January Signature Series - Satellite - Milestone Satellite to $1,100 NLH"
2997,1/19/2023 6:00:00 pm,Caesars Palace,89109,NLH,100,75,25,0.75,No Limit Hold'em
2998,1/19/2023 6:05:00 pm,South Point Casino,89183,NLH,60,43,17,0.7166666666666667,No Limit Hold'em
2999,1/19/2023 6:10:00 pm,Venetian Casino,89109,NLH,300,250,50,0.8333333333333334,Deepstack Showdown Jan '23 - Event #22 - No Limit Hold'em Bounty
3000,1/19/2023 7:00:00 pm,MGM Grand,89109,NLH,100,75,25,0.75,No Limit Hold'em
3001,1/19/2023 7:05:00 pm,The Orleans Casino,89103,NLH,100,76,24,0.76,Super Stack No-Limit Hold'em
3002,1/19/2023 7:05:00 pm,Westgate Las Vegas Resort & Casino,89109,NLH,60,45,15,0.75,*Thursday $60 No limit Crazy Pineapple
3003,1/19/2023 8:00:00 pm,Mandalay Bay,89119,NLH,60,40,20,0.6666666666666666,No Limit Hold'em
3004,1/19/2023 8:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
3005,1/19/2023 8:30:00 pm,Sahara Las Vegas,89109,NLH,60,48,12,0.8,$60 NLHE Daily
3006,1/19/2023 9:00:00 pm,Caesars Palace,89109,NLH,150,115,35,0.7666666666666667,No Limit Hold'em
3007,1/19/2023 10:05:00 pm,South Point Casino,89183,NLH,60,47,13,0.7833333333333333,No Limit Hold'em Turbo
3008,1/19/2023 11:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
3009,1/19/2023 11:59:00 pm,MGM Grand,89109,NLH,100,75,25,0.75,Midnight Maddness Hyper Turbo
3010,1/20/2023 12:00:00 am,Caesars Palace,89109,NLH,100,75,25,0.75,No Limit Hold'em
3011,1/20/2023 9:00:00 am,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
3012,1/20/2023 10:00:00 am,Caesars Palace,89109,NLH,100,75,25,0.75,No Limit Hold'em
3013,1/20/2023 10:05:00 am,South Point Casino,89183,NLH,60,43,17,0.7166666666666667,No Limit Hold'em
3014,1/20/2023 11:00:00 am,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
3015,1/20/2023 11:00:00 am,MGM Grand,89109,NLH,100,75,25,0.75,No Limit Hold'em
3016,1/20/2023 11:05:00 am,The Orleans Casino,89103,NLH,100,76,24,0.76,Super Stack No-Limit Hold'em
3017,1/20/2023 11:10:00 am,Venetian Casino,89109,NLH,500,422,78,0.844,Deepstack Showdown Jan '23 - Event #23 - No Limit Hold'em EpicStack
3018,1/20/2023 12:00:00 pm,Wynn Casino,89109,NLH,1100,975,125,0.8863636363636364,Wynn January Signature Series - Series Event - No Limit Hold'em
3019,1/20/2023 12:10:00 pm,Sahara Las Vegas,89109,NLH,60,48,12,0.8,$60 NLHE Daily
3020,1/20/2023 1:00:00 pm,Aria Casino,89158,NLH,240,195,45,0.8125,No Limit Hold'em
3021,1/20/2023 2:00:00 pm,Caesars Palace,89109,NLH,150,115,35,0.7666666666666667,No Limit Hold'em
3022,1/20/2023 2:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
3023,1/20/2023 2:00:00 pm,MGM Grand,89109,NLH,100,75,25,0.75,No Limit Hold'em Turbo
3024,1/20/2023 2:05:00 pm,South Point Casino,89183,NLH,60,43,17,0.7166666666666667,No Limit Hold'em Turbo
3025,1/20/2023 2:10:00 pm,Venetian Casino,89109,PLO8,400,340,60,0.85,Deepstack Showdown Jan '23 - Event #24 - Pot Limit Omaha 8/B
3026,1/20/2023 4:00:00 pm,Sahara Las Vegas,89109,NLCRPI,60,48,12,0.8,$60 NL Crazy Pineapple
3027,1/20/2023 5:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
3028,1/20/2023 5:00:00 pm,Wynn Casino,89109,NLH,200,165,35,0.825,"Wynn January Signature Series - Satellite - Milestone Satellite to $1,100 NLH"
3029,1/20/2023 6:00:00 pm,Caesars Palace,89109,NLH,100,75,25,0.75,No Limit Hold'em
3030,1/20/2023 6:00:00 pm,South Point Casino,89183,NLH,150,118,32,0.7866666666666666,No Limit Hold'em Double Green Chip Bounty
3031,1/20/2023 6:30:00 pm,Poker Palace Casino,89030,NLH,20,10,10,0.5,No Limit Hold'em
3032,1/20/2023 7:00:00 pm,MGM Grand,89109,NLH,100,75,25,0.75,No Limit Hold'em
3033,1/20/2023 7:05:00 pm,The Orleans Casino,89103,NLH,150,118,32,0.7866666666666666,No-Limit Hold'em
3034,1/20/2023 7:05:00 pm,Westgate Las Vegas Resort & Casino,89109,NLH,35,22,13,0.6285714285714286,*Friday $35 NLH w/add-on
3035,1/20/2023 8:00:00 pm,Mandalay Bay,89119,NLH,60,40,20,0.6666666666666666,No Limit Hold'em
3036,1/20/2023 8:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
3037,1/20/2023 8:30:00 pm,Sahara Las Vegas,89109,NLH,60,48,12,0.8,$60 NLHE Daily
3038,1/20/2023 9:00:00 pm,Caesars Palace,89109,NLH,150,115,35,0.7666666666666667,No Limit Hold'em
3039,1/20/2023 10:05:00 pm,South Point Casino,89183,NLH,60,47,13,0.7833333333333333,No Limit Hold'em Turbo
3040,1/20/2023 11:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
3041,1/20/2023 11:59:00 pm,MGM Grand,89109,NLH,100,75,25,0.75,Midnight Maddness Hyper Turbo
3042,1/21/2023 12:00:00 am,Caesars Palace,89109,NLH,100,75,25,0.75,No Limit Hold'em
3043,1/21/2023 9:00:00 am,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
3044,1/21/2023 10:00:00 am,Caesars Palace,89109,NLH,100,75,25,0.75,No Limit Hold'em
3045,1/21/2023 10:05:00 am,South Point Casino,89183,NLH,60,43,17,0.7166666666666667,No Limit Hold'em
3046,1/21/2023 11:00:00 am,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
3047,1/21/2023 11:00:00 am,MGM Grand,89109,NLH,100,75,25,0.75,No Limit Hold'em
3048,1/21/2023 11:05:00 am,The Orleans Casino,89103,NLH,150,118,32,0.7866666666666666,No-Limit Hold'em Monster Stack
3049,1/21/2023 11:10:00 am,Venetian Casino,89109,NLH,500,422,78,0.844,Deepstack Showdown Jan '23 - Event #25 - No Limit Hold'em EpicStack
3050,1/21/2023 12:00:00 pm,Wynn Casino,89109,NLH,1100,975,125,0.8863636363636364,Wynn January Signature Series - Series Event - No Limit Hold'em
3051,1/21/2023 12:05:00 pm,Westgate Las Vegas Resort & Casino,89109,NLH,35,22,13,0.6285714285714286,Saturday $35 NLH w/add-on
3052,1/21/2023 12:10:00 pm,Sahara Las Vegas,89109,NLH,60,48,12,0.8,$60 NLHE Daily
3053,1/21/2023 1:00:00 pm,Aria Casino,89158,NLH,240,195,45,0.8125,No Limit Hold'em
3054,1/21/2023 2:00:00 pm,Caesars Palace,89109,NLH,150,115,35,0.7666666666666667,No Limit Hold'em
3055,1/21/2023 2:00:00 pm,Horseshoe Las Vegas,89109,NLH,160,115,45,0.71875,No Limit Hold'em Saturday
3056,1/21/2023 2:00:00 pm,MGM Grand,89109,NLH,100,75,25,0.75,No Limit Hold'em Turbo
3057,1/21/2023 2:05:00 pm,South Point Casino,89183,NLH,60,43,17,0.7166666666666667,No Limit Hold'em Turbo
3058,1/21/2023 2:10:00 pm,Venetian Casino,89109,FLO8,400,335,65,0.8375,Deepstack Showdown Jan '23 - Event #26 - Limit Omaha 8/B
3059,1/21/2023 3:05:00 pm,Resorts World Las Vegas,89109,NLH,160,130,30,0.8125,LADIES NLH $160 $3K GTD BY PLON
3060,1/21/2023 4:00:00 pm,MGM Grand,89109,PLO,150,120,30,0.8,Double Board Bomb Pot PLO
3061,1/21/2023 4:00:00 pm,Sahara Las Vegas,89109,NLCRPI,60,48,12,0.8,$60 NL Crazy Pineapple
3062,1/21/2023 5:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
3063,1/21/2023 6:00:00 pm,Caesars Palace,89109,NLH,100,75,25,0.75,No Limit Hold'em
3064,1/21/2023 6:05:00 pm,South Point Casino,89183,NLH,150,118,32,0.7866666666666666,No Limit Hold'em Deep Stack
3065,1/21/2023 6:30:00 pm,Poker Palace Casino,89030,NLH,20,10,10,0.5,No Limit Hold'em
3066,1/21/2023 7:00:00 pm,MGM Grand,89109,NLH,100,75,25,0.75,No Limit Hold'em
3067,1/21/2023 7:05:00 pm,The Orleans Casino,89103,NLH,220,188,32,0.8545454545454545,No Limit Hold'em Bounty
3068,1/21/2023 7:05:00 pm,Westgate Las Vegas Resort & Casino,89109,NLH,35,22,13,0.6285714285714286,Saturday $35 NLH w/add-on
3069,1/21/2023 8:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
3070,1/21/2023 8:00:00 pm,Mandalay Bay,89119,NLH,150,125,25,0.8333333333333334,No Limit Hold'em Saturday Night Classic
3071,1/21/2023 8:30:00 pm,Sahara Las Vegas,89109,NLH,60,48,12,0.8,$60 NLHE Daily
3072,1/21/2023 9:00:00 pm,Caesars Palace,89109,NLH,150,115,35,0.7666666666666667,No Limit Hold'em
3073,1/21/2023 10:05:00 pm,South Point Casino,89183,NLH,60,47,13,0.7833333333333333,No Limit Hold'em Turbo
3074,1/21/2023 11:00:00 pm,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
3075,1/21/2023 11:59:00 pm,MGM Grand,89109,NLH,100,75,25,0.75,Midnight Maddness Hyper Turbo
3076,1/22/2023 12:00:00 am,Caesars Palace,89109,NLH,100,75,25,0.75,No Limit Hold'em
3077,1/22/2023 9:00:00 am,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
3078,1/22/2023 10:00:00 am,Caesars Palace,89109,NLH,100,75,25,0.75,No Limit Hold'em
3079,1/22/2023 10:05:00 am,South Point Casino,89183,NLH,60,43,17,0.7166666666666667,No Limit Hold'em
3080,1/22/2023 11:00:00 am,Horseshoe Las Vegas,89109,NLH,75,50,25,0.6666666666666666,No Limit Hold'em
3081,1/22/2023 11:00:00 am,MGM Grand,89109,NLH,100,75,25,0.75,No Limit Hold'em
3082,1/22/2023 11:05:00 am,The Orleans Casino,89103,NLH,200,148,52,0.74,Sunday Special No-Limit Hold'em
3083,1/22/2023 11:10:00 am,Venetian Casino,89109,NLH,400,333,67,0.8325,Deepstack Showdown Jan '23 - Event #27 - No Limit Hold'em EpicStack
3084,1/22/2023 12:00:00 pm,Wynn Casino,89109,NLH,400,345,55,0.8625,Wynn January Signature Series - Series Event - No Limit Hold'em Progressive Bounty
3085,1/22/2023 12:05:00 pm,Westgate Las Vegas Resort & Casino,89109,NLH,35,22,13,0.6285714285714286,Sunday $35 NLH w/add-on
